label,text,language
ham,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",English
ham,I don't think he has spatula hands!,English
ham,You can never do NOTHING,English
spam,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99,English
ham,Goodmorning today i am late for  &lt;DECIMAL&gt; min.,English
spam,WIN URGENT! Your mobile number has been awarded with a å£2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm,English
ham,Please da call me any mistake from my side sorry da. Pls da goto doctor.,English
ham,Where r we meeting?,English
ham,"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.",English
ham,Now only i reached home. . . I am very tired now. . I will come tomorro,English
ham,Ryder unsold.now gibbs.,English
spam,Dear Subscriber ur draw 4 å£100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,English
ham,Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.,English
ham,NO GIFTS!! You trying to get me to throw myself off a cliff or something?,English
ham,Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.,English
ham,You busy or can I come by at some point and figure out what we're doing tomorrow,English
ham,"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary",English
ham,Black shirt n blue jeans... I thk i c Ì_...,English
ham,Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,English
spam,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,English
ham,on hen night. Going with a swing,English
ham,"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*",English
ham,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,English
ham,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),English
ham,S s..first time..dhoni rocks...,English
ham,Ok ill tell the company,English
ham,"Awesome, think we can get an 8th at usf some time tonight?",English
ham,So that means you still think of teju,English
ham,"No I'm good for the movie, is it ok if I leave in an hourish?",English
ham,No no:)this is kallis home ground.amla home town is durban:),English
ham,So lets make it saturday or monday as per convenience.,English
ham,Hey... What time is your driving on fri? We go for evaluation on fri?,English
spam,"449050000301 You have won a å£2,000 price! To claim, call 09050000301.",English
ham,I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.,English
spam,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",English
ham,Cancel cheyyamo?and get some money back?,English
spam,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,English
ham,Ok.ok ok..then..whats ur todays plan,English
ham,Good morning princess! How are you?,English
ham,Aiyar sorry lor forgot 2 tell u...,English
spam,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,English
ham,Not tonight mate. Catching up on some sleep. This is my new number by the way.,English
ham,"Height of \Oh shit....!!\"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay",English
spam,Ur HMV Quiz cash-balance is currently å£500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,English
ham,"So check your errors and if you had difficulties, do correction.",English
ham,Howz pain?hope u r fine..,English
ham,U wake up already? Thanx 4 e tau sar piah it's quite nice.,English
ham,K do I need a login or anything,English
spam,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,English
ham,LOL ... No just was busy,English
ham,What * u wearing?,English
ham,Oh:)as usual vijay film or its different?,English
spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,English
ham,Have you had a good day? Mine was really busy are you up to much tomorrow night?,English
ham,And is there a way you can send shade's stuff to her. And she has been wonderful too.,English
ham,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(,English
spam,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",English
ham,Babe ? I lost you ... :-(,English
ham,Ok... Help me ask if she's working tmr a not?,English
ham,I'm not driving... Raining! Then i'll get caught at e mrt station lor.,English
ham,Not a drop in the tank,English
ham,(That said can you text him one more time?),English
ham,Ok i go change also...,English
spam,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(å£1.50p. m),English
ham,Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.,English
ham,"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up",English
ham,Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee,English
ham,He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment,English
ham,Hey! There's veggie pizza... :/,English
ham,Yun buying... But school got offer 2000 plus only...,English
ham,You sure your neighbors didnt pick it up,English
ham,K. I will sent it again,English
ham,Well. Im computerless. Time to make some oreo truffles,English
ham,"Haha yeah I see that now, be there in a sec",English
ham,I am not having her number sir,English
ham,Lol now I'm after that hot air balloon!,English
ham,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,English
ham,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,English
ham,"Yeah, we can probably swing by once my roommate finishes up with his girl",English
spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",English
ham,Happy new years melody!,English
ham,ÌÏ dun need to pick ur gf?,English
ham,Yay! You better not have told that to 5 other girls either.,English
ham,Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?,English
ham,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q?",English
ham,Just nw i came to hme da..,English
ham,"I'm outside islands, head towards hard rock and you'll run into me",English
ham,To day class is there are no class.,English
ham,I'm in chennai velachery:),English
ham,You flippin your shit yet?,English
ham,"K give me a sec, breaking a  &lt;#&gt;  at cstore",English
ham,Am i that much bad to avoid like this?,English
ham,"Yo, you around? Just got my car back",English
ham,Annoying isn't it.,English
ham,"Goodmorning, Today i am late for  &lt;#&gt; min.",English
ham,There's no point hangin on to mr not right if he's not makin u happy,English
ham,All will come alive.better correct any good looking figure there itself..,English
ham,In that case I guess I'll see you at campus lodge,English
ham,We're done...,English
ham,Come to my home for one last time i wont do anything. Trust me.,English
ham,I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.,English
spam,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 å£3/wk 087016248,English
ham,Ok... C ya...,English
spam,You have 1 new voicemail. Please call 08719181503,English
ham,What he said is not the matter. My mind saying some other matter is there.,English
ham,"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx",English
ham,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,English
ham,Otherwise had part time job na-tuition..,English
ham,I know she called me,English
ham,"Me also da, i feel yesterday night  wait til 2day night dear.",English
ham,Thanks for understanding. I've been trying to tell sura that.,English
spam,WIN a year supply of CDs 4 a store of ur choice worth å£500 & enter our å£100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,English
ham,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,English
spam,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",English
ham,I need you to be in my strong arms...,English
ham,Also maaaan are you missing out,English
ham,His bday real is in april .,English
ham,Guessin you ain't gonna be here before 9?,English
ham,Ok then i will come to ur home after half an hour,English
ham,"Yo, the game almost over? Want to go to walmart soon",English
ham,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",English
